18
start: ( 44 , 87 )
goal: ( 13 , 3 )
1 44 87 False
46 15 65 False
46 15 64 False
46 14 64 True
47 15 64 False
47 15 63 False
47 14 63 False
47 13 63 False
47 13 62 False
47 13 61 False
47 13 60 False
47 13 59 False
47 13 58 False
47 13 57 True
48 13 58 False
48 14 58 False
48 14 57 True
49 14 58 False
49 13 58 False
49 12 58 False
49 12 57 True
50 12 58 False
50 11 58 True
51 12 58 False
51 13 58 False
51 14 58 False
51 15 58 True
52 14 58 False
52 14 59 False
52 15 59 True
53 14 59 False
53 13 59 False
53 12 59 False
53 11 59 False
53 10 59 False
53 10 58 False
53 10 57 False
53 11 57 False
53 11 56 True
54 11 57 False
54 10 57 False
54 10 56 False
54 10 55 True
55 10 56 False
55 9 56 False
55 9 55 False
55 9 54 False
55 10 54 False
55 11 54 False
55 12 54 False
55 13 54 False
55 13 53 False
55 13 52 False
55 13 51 False
55 13 50 False
55 13 49 True
56 13 50 False
56 14 50 True
57 13 50 False
57 12 50 False
57 12 49 True
58 12 50 False
58 11 50 False
58 11 49 False
58 11 48 False
58 12 48 False
58 13 48 False
58 13 47 False
58 13 46 False
58 13 45 True
59 13 46 False
59 14 46 False
59 14 45 False
59 14 44 False
59 13 44 False
59 13 43 True
60 13 44 False
60 14 44 False
60 14 43 True
61 14 44 False
61 13 44 False
61 12 44 True
62 13 44 False
62 14 44 False
62 15 44 True
63 14 44 False
63 14 45 False
63 15 45 False
63 16 45 False
63 16 44 False
63 16 43 False
63 15 43 True
64 16 43 False
64 16 42 False
64 15 42 True
65 16 42 False
65 16 41 False
65 15 41 True
66 16 41 False
66 16 40 True
67 16 41 False
67 17 41 False
67 17 40 False
67 17 39 False
67 16 39 False
67 15 39 False
67 14 39 False
67 13 39 False
67 13 38 False
67 13 37 True
68 13 38 False
68 14 38 False
68 14 37 False
68 14 36 False
68 13 36 False
68 13 35 False
68 13 34 False
68 13 33 False
68 13 32 True
69 13 33 False
69 14 33 False
69 14 32 False
69 14 31 False
69 13 31 True
70 14 31 False
70 14 30 False
70 13 30 False
70 13 29 False
70 13 28 True
71 13 29 False
71 14 29 False
71 14 28 True
72 14 29 False
72 13 29 False
72 12 29 True
73 13 29 False
73 14 29 False
73 15 29 False
73 15 28 False
73 15 27 False
73 14 27 False
73 13 27 True
74 14 27 False
74 14 26 True
75 14 27 False
75 15 27 False
75 15 26 False
75 15 25 True
76 15 26 False
76 16 26 False
76 16 25 False
76 16 24 False
76 15 24 False
76 14 24 False
76 13 24 True
77 14 24 False
77 14 23 True
78 14 24 False
78 15 24 False
78 15 23 False
78 15 22 True
79 15 23 False
79 16 23 True
80 15 23 False
80 15 24 False
80 14 24 False
80 14 25 False
80 13 25 False
80 12 25 False
80 12 24 False
80 12 23 False
80 13 23 False
80 13 22 False
80 13 21 True
81 13 22 False
81 14 22 False
81 14 21 False
81 14 20 True
82 14 21 False
82 15 21 False
82 15 20 False
82 15 19 False
82 14 19 False
82 13 19 False
82 13 18 False
82 13 17 False
82 13 16 False
82 13 15 False
82 13 14 False
82 13 13 True
83 13 14 False
83 14 14 True
84 13 14 False
84 12 14 False
84 12 13 False
84 12 12 False
84 13 12 False
84 13 11 False
84 13 10 False
84 13 9 False
84 13 8 True
85 13 9 False
85 14 9 False
85 14 8 True
86 14 9 False
86 13 9 False
86 12 9 False
86 12 8 True
87 12 9 False
87 11 9 False
87 11 8 False
87 11 7 True
88 11 8 False
88 10 8 True
89 11 8 False
89 11 9 False
89 12 9 False
89 13 9 False
89 14 9 False
89 15 9 False
89 15 8 False
89 15 7 False
89 14 7 False
89 13 7 True
90 14 7 False
90 14 6 False
90 13 6 False
90 13 5 False
90 13 4 False
90 13 3 False
target reached
num-expanded:5832
counter:90
path_length:6
start: ( 44 , 87 )
goal: ( 13 , 3 )
execution_time: 0.9559895992279053
